window,seq_auc,relaxed_auc,diff
10806,0.8762,0.8780,0.0018
10807,0.8606,0.8314,-0.0292
10808,0.9206,0.9286,0.0080
10809,0.8464,0.8586,0.0122
10810,0.8666,0.8698,0.0032
10811,0.8272,0.8406,0.0134
10812,0.9124,0.9348,0.0224
10813,0.8238,0.8322,0.0084
10814,0.9152,0.9108,-0.0044
10815,0.8300,0.8246,-0.0054
10816,0.8354,0.8258,-0.0096
10817,0.8502,0.8632,0.0130
10818,0.8688,0.9034,0.0346
10819,0.8518,0.8738,0.0220
10820,0.8422,0.8614,0.0192
10821,0.8904,0.9148,0.0244
10822,0.9056,0.9218,0.0162
10823,0.8688,0.8574,-0.0114
10824,0.9066,0.9296,0.0230
10825,0.8564,0.8710,0.0146
10826,0.8960,0.9056,0.0096
10827,0.8592,0.8354,-0.0238
10828,0.9272,0.9474,0.0202
10829,0.9194,0.9366,0.0172
10830,0.8358,0.8646,0.0288
10831,0.8222,0.8340,0.0118
10832,0.7992,0.8126,0.0134
10833,0.8736,0.8760,0.0024
10834,0.9054,0.8868,-0.0186
10835,0.9260,0.9386,0.0126
10836,0.8030,0.7984,-0.0046
10837,0.8720,0.8882,0.0162
10838,0.9222,0.9034,-0.0188
10839,0.8454,0.8314,-0.0140
10840,0.8978,0.9126,0.0148
10841,0.8782,0.8918,0.0136
10842,0.9020,0.9124,0.0104
10843,0.8838,0.8968,0.0130
10844,0.9200,0.9184,-0.0016
10845,0.8578,0.8728,0.0150
10846,0.8372,0.8330,-0.0042
10847,0.8614,0.8576,-0.0038
10848,0.8802,0.8804,0.0002
10849,0.8858,0.8750,-0.0108
10850,0.8848,0.8934,0.0086
10851,0.8882,0.8696,-0.0186
10852,0.9062,0.9216,0.0154
10853,0.9548,0.9506,-0.0042
10854,0.9234,0.9018,-0.0216
10855,0.8716,0.8746,0.0030
10856,0.9112,0.8848,-0.0264
10857,0.8688,0.8648,-0.0040
10858,0.8866,0.9030,0.0164
10859,0.8232,0.8158,-0.0074
10860,0.8842,0.9186,0.0344
10861,0.8226,0.8216,-0.0010
10862,0.8944,0.8720,-0.0224
10863,0.8928,0.9114,0.0186
10864,0.9026,0.8860,-0.0166
10865,0.8830,0.8798,-0.0032
10866,0.8916,0.8898,-0.0018
10867,0.9340,0.9344,0.0004
10868,0.8806,0.8978,0.0172
10869,0.8598,0.8654,0.0056
10870,0.8966,0.8926,-0.0040
10871,0.9340,0.9560,0.0220
10872,0.8868,0.8700,-0.0168
10873,0.8546,0.8554,0.0008
10874,0.8524,0.8686,0.0162
10875,0.9382,0.9184,-0.0198
10876,0.9216,0.9214,-0.0002
10877,0.9224,0.9074,-0.0150
10878,0.9240,0.9202,-0.0038
10879,0.9100,0.9220,0.0120
10880,0.8784,0.8910,0.0126
10881,0.9178,0.8850,-0.0328
10882,0.9228,0.9106,-0.0122
10883,0.8920,0.8874,-0.0046
10884,0.9104,0.9268,0.0164
10885,0.8586,0.8694,0.0108
10886,0.8480,0.8720,0.0240
10887,0.8498,0.8190,-0.0308
10888,0.8714,0.8722,0.0008
10889,0.8554,0.8798,0.0244
10890,0.8338,0.8292,-0.0046
10891,0.8350,0.8356,0.0006
10892,0.8460,0.8468,0.0008
10893,0.9322,0.9324,0.0002
10894,0.8932,0.8930,-0.0002
10895,0.8594,0.8896,0.0302
10896,0.8962,0.8834,-0.0128
10897,0.8622,0.8458,-0.0164
10898,0.9474,0.9130,-0.0344
10899,0.9314,0.9148,-0.0166
10900,0.8936,0.8880,-0.0056
10901,0.8492,0.8508,0.0016
10902,0.8526,0.8574,0.0048
10903,0.9136,0.9102,-0.0034
10904,0.9076,0.9104,0.0028
10905,0.9050,0.8986,-0.0064
10906,0.8360,0.8334,-0.0026
10907,0.9272,0.9248,-0.0024
10908,0.9052,0.9010,-0.0042
10909,0.9158,0.9372,0.0214
10910,0.8054,0.8146,0.0092
10911,0.8746,0.8942,0.0196
10912,0.9216,0.9192,-0.0024
10913,0.8744,0.8894,0.0150
10914,0.9318,0.9392,0.0074
10915,0.7816,0.7768,-0.0048
10916,0.9092,0.9108,0.0016
10917,0.8524,0.8796,0.0272
10918,0.8422,0.8572,0.0150
10919,0.8818,0.8580,-0.0238
10920,0.8620,0.8676,0.0056
10921,0.9156,0.9060,-0.0096
10922,0.9546,0.9582,0.0036
10923,0.8432,0.8490,0.0058
10924,0.8998,0.9052,0.0054
10925,0.9300,0.9296,-0.0004
10926,0.9056,0.8864,-0.0192
10927,0.8852,0.8970,0.0118
10928,0.9442,0.9248,-0.0194
10929,0.8052,0.8044,-0.0008
10930,0.8342,0.8188,-0.0154
10931,0.9384,0.9524,0.0140
10932,0.8976,0.9282,0.0306
10933,0.8970,0.8844,-0.0126
10934,0.8268,0.8332,0.0064
10935,0.8608,0.8866,0.0258
10936,0.9006,0.9090,0.0084
10937,0.9344,0.9440,0.0096
10938,0.8046,0.8202,0.0156
10939,0.9024,0.9356,0.0332
10940,0.8876,0.9062,0.0186
10941,0.8808,0.8622,-0.0186
10942,0.9012,0.8948,-0.0064
10943,0.8894,0.8852,-0.0042
10944,0.9100,0.9518,0.0418
10945,0.8568,0.8386,-0.0182
10946,0.9286,0.9082,-0.0204
10947,0.9146,0.9276,0.0130
10948,0.9176,0.9094,-0.0082
10949,0.9490,0.9464,-0.0026
10950,0.8874,0.9008,0.0134
10951,0.9054,0.8782,-0.0272
10952,0.9206,0.9074,-0.0132
10953,0.9226,0.9170,-0.0056
10954,0.8454,0.8674,0.0220
10955,0.9060,0.9164,0.0104
10956,0.8980,0.8848,-0.0132
10957,0.8880,0.8730,-0.0150
10958,0.8898,0.8898,0.0000
10959,0.9098,0.9112,0.0014
10960,0.9198,0.9174,-0.0024
10961,0.9054,0.9062,0.0008
10962,0.8904,0.8880,-0.0024
10963,0.8082,0.8206,0.0124
10964,0.9138,0.9146,0.0008
10965,0.8872,0.8962,0.0090
10966,0.8916,0.9006,0.0090
10967,0.8930,0.8394,-0.0536
10968,0.9180,0.9224,0.0044
10969,0.9082,0.9050,-0.0032
10970,0.9040,0.8934,-0.0106
10971,0.8962,0.9208,0.0246
10972,0.9022,0.9064,0.0042
10973,0.9120,0.9196,0.0076
10974,0.9260,0.9330,0.0070
10975,0.8850,0.8700,-0.0150
10976,0.8754,0.9040,0.0286
10977,0.8934,0.8882,-0.0052
10978,0.8644,0.8652,0.0008
10979,0.8956,0.8878,-0.0078
10980,0.9092,0.8828,-0.0264
10981,0.9404,0.9432,0.0028
10982,0.9394,0.9542,0.0148
10983,0.9080,0.9020,-0.0060
10984,0.9306,0.9172,-0.0134
10985,0.9054,0.8892,-0.0162
10986,0.8540,0.8500,-0.0040
10987,0.9198,0.9206,0.0008
10988,0.9178,0.9060,-0.0118
10989,0.8914,0.8832,-0.0082
10990,0.9396,0.9522,0.0126
10991,0.8862,0.8930,0.0068
10992,0.9192,0.8880,-0.0312
10993,0.8780,0.8796,0.0016
10994,0.9166,0.8894,-0.0272
10995,0.8956,0.8924,-0.0032
10996,0.8816,0.8792,-0.0024
10997,0.8816,0.8714,-0.0102
10998,0.9160,0.9216,0.0056
10999,0.8832,0.8808,-0.0024
11000,0.8606,0.8650,0.0044
11001,0.9330,0.9310,-0.0020
11002,0.8988,0.8992,0.0004
11003,0.9114,0.9174,0.0060
11004,0.8332,0.8316,-0.0016
11005,0.9246,0.9182,-0.0064
11006,0.8872,0.8860,-0.0012
11007,0.9424,0.9380,-0.0044
11008,0.8306,0.8266,-0.0040
11009,0.9416,0.9376,-0.0040
11010,0.8374,0.8434,0.0060
11011,0.9094,0.9150,0.0056
11012,0.8982,0.8952,-0.0030
11013,0.9212,0.9556,0.0344
11014,0.8928,0.8980,0.0052
11015,0.8838,0.8924,0.0086
11016,0.8984,0.9060,0.0076
11017,0.9236,0.9106,-0.0130
11018,0.8796,0.8654,-0.0142
11019,0.8110,0.8308,0.0198
11020,0.8824,0.8564,-0.0260
11021,0.9606,0.9570,-0.0036
11022,0.8894,0.9068,0.0174
11023,0.9112,0.9194,0.0082
11024,0.8718,0.8718,0.0000
11025,0.9532,0.9512,-0.0020
11026,0.8764,0.8800,0.0036
11027,0.9420,0.9378,-0.0042
11028,0.8322,0.8350,0.0028
11029,0.8966,0.8984,0.0018
11030,0.8440,0.8468,0.0028
11031,0.9594,0.9056,-0.0538
11032,0.8544,0.8786,0.0242
11033,0.8472,0.8428,-0.0044
11034,0.9312,0.9170,-0.0142
11035,0.9098,0.9106,0.0008
11036,0.9240,0.9182,-0.0058
11037,0.8442,0.8462,0.0020
11038,0.9124,0.9088,-0.0036
11039,0.8324,0.8224,-0.0100
11040,0.9200,0.9114,-0.0086
11041,0.9070,0.9078,0.0008
11042,0.8478,0.8670,0.0192
11043,0.9396,0.9436,0.0040
11044,0.8646,0.8684,0.0038
11045,0.9140,0.9090,-0.0050
11046,0.9556,0.9614,0.0058
11047,0.8730,0.8714,-0.0016
11048,0.9002,0.8976,-0.0026
11049,0.9364,0.9420,0.0056
11050,0.8442,0.8518,0.0076
11051,0.8266,0.8396,0.0130
11052,0.9276,0.9018,-0.0258
11053,0.9088,0.9134,0.0046
11054,0.9292,0.9248,-0.0044
11055,0.9598,0.9582,-0.0016
11056,0.8910,0.8862,-0.0048
11057,0.9142,0.9134,-0.0008
11058,0.9188,0.9264,0.0076
11059,0.9298,0.9370,0.0072
11060,0.8902,0.9092,0.0190
11061,0.8882,0.8780,-0.0102
11062,0.8652,0.8644,-0.0008
11063,0.8444,0.8194,-0.0250
11064,0.9114,0.9046,-0.0068
11065,0.9060,0.9058,-0.0002
11066,0.8248,0.8482,0.0234
11067,0.8602,0.8692,0.0090
11068,0.9132,0.8922,-0.0210
11069,0.8764,0.9288,0.0524
11070,0.8718,0.8512,-0.0206
11071,0.9546,0.9660,0.0114
11072,0.9152,0.9280,0.0128
11073,0.9008,0.9210,0.0202
11074,0.9118,0.8878,-0.0240
11075,0.8850,0.8906,0.0056
11076,0.8872,0.9084,0.0212
11077,0.9622,0.9560,-0.0062
11078,0.9226,0.9234,0.0008
11079,0.8814,0.8678,-0.0136
11080,0.9140,0.8948,-0.0192
11081,0.9466,0.9230,-0.0236
11082,0.8886,0.9034,0.0148
11083,0.8884,0.8872,-0.0012
11084,0.8880,0.8814,-0.0066
11085,0.8726,0.8774,0.0048
11086,0.8994,0.9036,0.0042
11087,0.9110,0.8892,-0.0218
11088,0.9140,0.9274,0.0134
11089,0.8796,0.8904,0.0108
11090,0.9192,0.9038,-0.0154
11091,0.9034,0.8942,-0.0092
11092,0.9080,0.9160,0.0080
11093,0.9412,0.9334,-0.0078
11094,0.8450,0.8510,0.0060
11095,0.9062,0.8768,-0.0294
11096,0.9106,0.9180,0.0074
11097,0.9390,0.9306,-0.0084
11098,0.8748,0.8744,-0.0004
11099,0.8794,0.8822,0.0028
11100,0.9076,0.9148,0.0072
11101,0.8564,0.8750,0.0186
11102,0.8812,0.8804,-0.0008
11103,0.9240,0.9236,-0.0004
11104,0.9122,0.9458,0.0336
11105,0.9176,0.9130,-0.0046
11106,0.9190,0.9242,0.0052
11107,0.8918,0.8948,0.0030
11108,0.8300,0.8448,0.0148
11109,0.8936,0.8848,-0.0088
11110,0.8720,0.8888,0.0168
11111,0.8624,0.8608,-0.0016
11112,0.8848,0.9022,0.0174
11113,0.9130,0.9166,0.0036
11114,0.9000,0.9072,0.0072
11115,0.9234,0.9188,-0.0046
11116,0.8552,0.8626,0.0074
11117,0.8044,0.8188,0.0144
11118,0.9252,0.9150,-0.0102
11119,0.8700,0.8866,0.0166
11120,0.8556,0.8462,-0.0094
11121,0.8814,0.8918,0.0104
11122,0.9210,0.9110,-0.0100
11123,0.8986,0.9226,0.0240
11124,0.8868,0.9124,0.0256
11125,0.8680,0.8582,-0.0098
11126,0.9334,0.9422,0.0088
11127,0.8964,0.8986,0.0022
11128,0.8860,0.8650,-0.0210
11129,0.8968,0.8966,-0.0002
11130,0.9046,0.9238,0.0192
11131,0.9082,0.8896,-0.0186
11132,0.8844,0.8734,-0.0110
11133,0.8846,0.9012,0.0166
11134,0.9292,0.9474,0.0182
11135,0.9074,0.8904,-0.0170
11136,0.9012,0.9004,-0.0008
11137,0.9246,0.8990,-0.0256
11138,0.8874,0.8948,0.0074
11139,0.9086,0.8872,-0.0214
11140,0.8676,0.8668,-0.0008
11141,0.9236,0.9316,0.0080
11142,0.9402,0.9490,0.0088
11143,0.9092,0.9312,0.0220
11144,0.9172,0.8820,-0.0352
11145,0.8700,0.8758,0.0058
11146,0.9474,0.9506,0.0032
11147,0.8824,0.8994,0.0170
11148,0.9262,0.9270,0.0008
11149,0.8864,0.8916,0.0052
11150,0.9430,0.9272,-0.0158
11151,0.8550,0.8942,0.0392
11152,0.8776,0.8666,-0.0110
11153,0.9392,0.9366,-0.0026
11154,0.9170,0.9114,-0.0056
11155,0.9334,0.9294,-0.0040
11156,0.9086,0.9226,0.0140
11157,0.8066,0.8484,0.0418
11158,0.9244,0.9106,-0.0138
11159,0.9402,0.9666,0.0264
11160,0.9240,0.9280,0.0040
11161,0.9178,0.9126,-0.0052
11162,0.9072,0.8954,-0.0118
11163,0.9486,0.9250,-0.0236
11164,0.8346,0.8350,0.0004
11165,0.9212,0.9046,-0.0166
11166,0.9432,0.9548,0.0116
11167,0.9084,0.9056,-0.0028
11168,0.9140,0.9342,0.0202
11169,0.9344,0.9400,0.0056
11170,0.8898,0.8754,-0.0144
11171,0.8766,0.8856,0.0090
11172,0.9538,0.9566,0.0028
11173,0.9170,0.9150,-0.0020
11174,0.9096,0.9084,-0.0012
11175,0.8778,0.8794,0.0016
11176,0.9156,0.9032,-0.0124
11177,0.9182,0.9058,-0.0124
11178,0.9218,0.9282,0.0064
11179,0.8870,0.8790,-0.0080
11180,0.9536,0.9370,-0.0166
11181,0.9044,0.9092,0.0048
11182,0.8712,0.9242,0.0530
11183,0.8936,0.8828,-0.0108
11184,0.9240,0.9180,-0.0060
11185,0.9256,0.8890,-0.0366
11186,0.8940,0.8810,-0.0130
11187,0.9034,0.9058,0.0024
11188,0.9098,0.8992,-0.0106
11189,0.8652,0.8744,0.0092
11190,0.8836,0.8812,-0.0024
11191,0.9420,0.9500,0.0080
11192,0.8670,0.8796,0.0126
11193,0.9242,0.9090,-0.0152
11194,0.8960,0.9192,0.0232
11195,0.9360,0.9116,-0.0244
11196,0.8786,0.8678,-0.0108
11197,0.8586,0.8640,0.0054
11198,0.9266,0.8856,-0.0410
11199,0.9170,0.9114,-0.0056
11200,0.9140,0.9140,0.0000
11201,0.8856,0.8808,-0.0048
11202,0.9316,0.9312,-0.0004
11203,0.9216,0.9228,0.0012
11204,0.8812,0.8972,0.0160
11205,0.8770,0.8782,0.0012
11206,0.9474,0.9520,0.0046
11207,0.8962,0.8902,-0.0060
11208,0.9084,0.8962,-0.0122
11209,0.8744,0.8960,0.0216
11210,0.9080,0.8922,-0.0158
11211,0.8784,0.8764,-0.0020
11212,0.9042,0.8938,-0.0104
11213,0.8886,0.8910,0.0024
11214,0.9204,0.9276,0.0072
11215,0.9366,0.9394,0.0028
11216,0.9032,0.8946,-0.0086
11217,0.9156,0.9124,-0.0032
11218,0.8824,0.9034,0.0210
11219,0.9600,0.9466,-0.0134
11220,0.9384,0.9332,-0.0052
11221,0.8844,0.8720,-0.0124
11222,0.9178,0.8976,-0.0202
11223,0.9258,0.9218,-0.0040
11224,0.8424,0.8574,0.0150
11225,0.8408,0.8562,0.0154
11226,0.8820,0.8950,0.0130
11227,0.8336,0.8506,0.0170
11228,0.8820,0.9134,0.0314
11229,0.8504,0.8580,0.0076
11230,0.9490,0.9110,-0.0380
11231,0.8864,0.8888,0.0024
11232,0.9008,0.9100,0.0092
11233,0.8404,0.8236,-0.0168
11234,0.9034,0.9076,0.0042
11235,0.8948,0.9152,0.0204
11236,0.9008,0.8916,-0.0092
11237,0.8886,0.8762,-0.0124
11238,0.9084,0.8984,-0.0100
11239,0.9382,0.9284,-0.0098
11240,0.9592,0.9498,-0.0094
11241,0.8804,0.9076,0.0272
11242,0.9142,0.9202,0.0060
11243,0.8846,0.8824,-0.0022
11244,0.8400,0.8428,0.0028
11245,0.9326,0.9158,-0.0168
11246,0.9532,0.9516,-0.0016
11247,0.9232,0.9316,0.0084
11248,0.8860,0.8886,0.0026
11249,0.9238,0.9212,-0.0026
11250,0.8928,0.8718,-0.0210
11251,0.8876,0.8940,0.0064
11252,0.8994,0.8812,-0.0182
11253,0.8870,0.8802,-0.0068
11254,0.9268,0.9454,0.0186
11255,0.8882,0.8960,0.0078
11256,0.9114,0.9150,0.0036
11257,0.9310,0.9104,-0.0206
11258,0.9244,0.9354,0.0110
11259,0.9752,0.9708,-0.0044
11260,0.8800,0.8826,0.0026
11261,0.8418,0.8726,0.0308
11262,0.8940,0.8942,0.0002
11263,0.9048,0.8856,-0.0192
11264,0.8450,0.8764,0.0314
11265,0.8420,0.8594,0.0174
11266,0.9354,0.9210,-0.0144
11267,0.9194,0.9286,0.0092
11268,0.9312,0.9402,0.0090
11269,0.9320,0.9188,-0.0132
11270,0.9012,0.9200,0.0188
11271,0.9506,0.9222,-0.0284
11272,0.8986,0.9280,0.0294
11273,0.8780,0.8926,0.0146
11274,0.8588,0.8778,0.0190
11275,0.8970,0.8962,-0.0008
11276,0.9218,0.9226,0.0008
11277,0.9422,0.9466,0.0044
11278,0.9062,0.8980,-0.0082
11279,0.9120,0.8970,-0.0150
11280,0.9140,0.8878,-0.0262
11281,0.9088,0.9218,0.0130
11282,0.8580,0.8668,0.0088
11283,0.8820,0.8738,-0.0082
11284,0.8754,0.8890,0.0136
11285,0.8876,0.8540,-0.0336
11286,0.8814,0.9086,0.0272
11287,0.9306,0.8958,-0.0348
11288,0.9394,0.9228,-0.0166
11289,0.8412,0.8302,-0.0110
11290,0.9114,0.9102,-0.0012
11291,0.9292,0.9166,-0.0126
11292,0.8876,0.8770,-0.0106
11293,0.8656,0.8584,-0.0072
11294,0.9344,0.9436,0.0092
11295,0.8680,0.8742,0.0062
11296,0.8868,0.8804,-0.0064
11297,0.9138,0.9246,0.0108
11298,0.8694,0.8716,0.0022
11299,0.8996,0.8840,-0.0156
11300,0.9164,0.9180,0.0016
11301,0.8854,0.8882,0.0028
11302,0.9314,0.9364,0.0050
11303,0.8598,0.8610,0.0012
11304,0.8942,0.8954,0.0012
11305,0.8950,0.8872,-0.0078
11306,0.8764,0.8686,-0.0078
11307,0.9232,0.9288,0.0056
11308,0.8804,0.8934,0.0130
11309,0.8830,0.8786,-0.0044
11310,0.9302,0.9318,0.0016
11311,0.8666,0.8784,0.0118
11312,0.8938,0.8926,-0.0012
11313,0.9486,0.9596,0.0110
11314,0.9444,0.9168,-0.0276
11315,0.8544,0.8678,0.0134
11316,0.9168,0.9102,-0.0066
11317,0.9184,0.9312,0.0128
11318,0.9490,0.9616,0.0126
11319,0.9466,0.9194,-0.0272
11320,0.8754,0.8928,0.0174
11321,0.8764,0.8962,0.0198
11322,0.8810,0.8748,-0.0062
11323,0.8984,0.8908,-0.0076
11324,0.8782,0.9182,0.0400
11325,0.8930,0.9156,0.0226
11326,0.8734,0.8640,-0.0094
11327,0.8580,0.8654,0.0074
11328,0.8852,0.8792,-0.0060
11329,0.9150,0.9308,0.0158
11330,0.9202,0.9416,0.0214
11331,0.8560,0.8552,-0.0008
11332,0.8778,0.9262,0.0484
11333,0.9432,0.9276,-0.0156
11334,0.8372,0.8746,0.0374
11335,0.8910,0.8952,0.0042
11336,0.8580,0.8352,-0.0228
11337,0.8474,0.8524,0.0050
11338,0.9290,0.9476,0.0186
11339,0.9076,0.8972,-0.0104
11340,0.9072,0.9064,-0.0008
11341,0.8750,0.8782,0.0032
11342,0.8744,0.8570,-0.0174
11343,0.9226,0.9192,-0.0034
11344,0.9294,0.9238,-0.0056
11345,0.9214,0.9178,-0.0036
11346,0.9588,0.9538,-0.0050
11347,0.9262,0.9218,-0.0044
11348,0.8800,0.8784,-0.0016
11349,0.8482,0.8296,-0.0186
11350,0.9260,0.9130,-0.0130
11351,0.9088,0.9088,0.0000
11352,0.8996,0.8990,-0.0006
11353,0.9534,0.9448,-0.0086
11354,0.8754,0.8922,0.0168
11355,0.8624,0.8584,-0.0040
11356,0.8530,0.8382,-0.0148
11357,0.9040,0.8936,-0.0104
11358,0.8826,0.8836,0.0010
11359,0.7996,0.8034,0.0038
11360,0.8790,0.8550,-0.0240
11361,0.9198,0.8818,-0.0380
11362,0.8636,0.8714,0.0078
11363,0.9160,0.9218,0.0058
11364,0.8698,0.8474,-0.0224
11365,0.8908,0.8990,0.0082
11366,0.8338,0.8218,-0.0120
11367,0.8836,0.8878,0.0042
11368,0.9002,0.9152,0.0150
11369,0.8878,0.8960,0.0082
11370,0.8490,0.8530,0.0040
11371,0.9006,0.8992,-0.0014
11372,0.8732,0.8562,-0.0170
11373,0.9244,0.9200,-0.0044
11374,0.9424,0.9436,0.0012
11375,0.8342,0.8342,0.0000
11376,0.8502,0.8708,0.0206
11377,0.9282,0.9162,-0.0120
11378,0.8986,0.8872,-0.0114
11379,0.8922,0.9036,0.0114
11380,0.8728,0.8712,-0.0016
11381,0.8642,0.8828,0.0186
11382,0.9334,0.9226,-0.0108
11383,0.8978,0.9172,0.0194
11384,0.8882,0.8972,0.0090
11385,0.9166,0.8982,-0.0184
11386,0.9338,0.9210,-0.0128
11387,0.9192,0.9066,-0.0126
11388,0.9102,0.8944,-0.0158
11389,0.9426,0.9092,-0.0334
11390,0.8926,0.8942,0.0016
11391,0.9314,0.9072,-0.0242
11392,0.8854,0.9042,0.0188
11393,0.9200,0.8680,-0.0520
11394,0.9066,0.8912,-0.0154
11395,0.8998,0.8836,-0.0162
11396,0.8630,0.8506,-0.0124
11397,0.8838,0.8834,-0.0004
11398,0.8608,0.8676,0.0068
11399,0.9398,0.9240,-0.0158
11400,0.9110,0.9218,0.0108
11401,0.9252,0.9240,-0.0012
11402,0.9248,0.9248,0.0000
11403,0.9622,0.9480,-0.0142
11404,0.9092,0.9130,0.0038
11405,0.8976,0.8854,-0.0122
11406,0.9074,0.9260,0.0186
11407,0.9122,0.9184,0.0062
11408,0.8830,0.8858,0.0028
11409,0.8914,0.9036,0.0122
11410,0.8770,0.8808,0.0038
11411,0.9274,0.9308,0.0034
11412,0.8976,0.9062,0.0086
11413,0.9202,0.9026,-0.0176
11414,0.8578,0.8806,0.0228
11415,0.8840,0.8916,0.0076
11416,0.9258,0.9124,-0.0134
11417,0.8986,0.9160,0.0174
11418,0.8704,0.8340,-0.0364
11419,0.9362,0.9308,-0.0054
11420,0.8784,0.9144,0.0360
11421,0.9218,0.9364,0.0146
11422,0.8580,0.8460,-0.0120
11423,0.9268,0.9502,0.0234
11424,0.8916,0.8760,-0.0156
11425,0.9222,0.9010,-0.0212
11426,0.8532,0.8640,0.0108
11427,0.9548,0.9478,-0.0070
11428,0.9344,0.9234,-0.0110
11429,0.8676,0.8712,0.0036
11430,0.8986,0.9148,0.0162
11431,0.9412,0.9622,0.0210
11432,0.8616,0.8672,0.0056
11433,0.9086,0.9172,0.0086
11434,0.8714,0.8994,0.0280
11435,0.9590,0.9524,-0.0066
11436,0.8974,0.9002,0.0028
11437,0.8916,0.8934,0.0018
11438,0.9000,0.8936,-0.0064
11439,0.8354,0.8968,0.0614
11440,0.9256,0.9044,-0.0212
11441,0.8430,0.8300,-0.0130
11442,0.8910,0.9102,0.0192
11443,0.8360,0.8672,0.0312
11444,0.9340,0.9348,0.0008
11445,0.9070,0.9220,0.0150
11446,0.8182,0.8642,0.0460
11447,0.9040,0.8744,-0.0296
11448,0.9152,0.9094,-0.0058
11449,0.9098,0.9134,0.0036
11450,0.9090,0.9284,0.0194
11451,0.9142,0.8994,-0.0148
11452,0.9260,0.9168,-0.0092
11453,0.8536,0.8506,-0.0030
11454,0.9240,0.9116,-0.0124
11455,0.9316,0.9516,0.0200
11456,0.9308,0.9284,-0.0024
11457,0.8990,0.9104,0.0114
11458,0.8178,0.8424,0.0246
11459,0.8394,0.8204,-0.0190
11460,0.8604,0.8570,-0.0034
11461,0.8684,0.8638,-0.0046
11462,0.8318,0.8772,0.0454
11463,0.8424,0.8172,-0.0252
11464,0.9264,0.9318,0.0054
11465,0.9084,0.9052,-0.0032
11466,0.8742,0.8946,0.0204
11467,0.8990,0.8954,-0.0036
11468,0.9470,0.9150,-0.0320
11469,0.8818,0.8852,0.0034
11470,0.9454,0.9364,-0.0090
11471,0.9132,0.9254,0.0122
11472,0.8746,0.8568,-0.0178
11473,0.9284,0.9294,0.0010
11474,0.8594,0.8732,0.0138
11475,0.8262,0.8278,0.0016
11476,0.8860,0.8886,0.0026
11477,0.8948,0.9004,0.0056
11478,0.9466,0.9438,-0.0028
11479,0.9104,0.9274,0.0170
11480,0.9156,0.9304,0.0148
11481,0.9136,0.9204,0.0068
11482,0.8720,0.8818,0.0098
11483,0.8886,0.8970,0.0084
11484,0.9126,0.9286,0.0160
11485,0.9218,0.9224,0.0006
11486,0.8466,0.8358,-0.0108
11487,0.8980,0.8638,-0.0342
11488,0.9354,0.9254,-0.0100
11489,0.9336,0.9256,-0.0080
11490,0.8890,0.9186,0.0296
11491,0.9138,0.9232,0.0094
11492,0.8880,0.8820,-0.0060
11493,0.8678,0.8678,-0.0000
11494,0.8980,0.8906,-0.0074
11495,0.8334,0.8582,0.0248
11496,0.9406,0.9304,-0.0102
11497,0.8114,0.7782,-0.0332
11498,0.9474,0.9254,-0.0220
11499,0.8982,0.8930,-0.0052
11500,0.9368,0.9368,0.0000
11501,0.8916,0.8912,-0.0004
11502,0.9118,0.9192,0.0074
11503,0.7988,0.7944,-0.0044
11504,0.9196,0.9046,-0.0150
11505,0.9140,0.9058,-0.0082
11506,0.8688,0.8828,0.0140
11507,0.8278,0.8344,0.0066
11508,0.8616,0.8848,0.0232
11509,0.9044,0.9190,0.0146
11510,0.8638,0.8542,-0.0096
11511,0.9124,0.9464,0.0340
11512,0.9082,0.9048,-0.0034
11513,0.9238,0.9314,0.0076
11514,0.8300,0.8284,-0.0016
11515,0.8438,0.8324,-0.0114
11516,0.9390,0.9122,-0.0268
11517,0.9302,0.9116,-0.0186
11518,0.8654,0.8544,-0.0110
11519,0.8520,0.8598,0.0078
11520,0.8630,0.8702,0.0072
11521,0.8834,0.8884,0.0050
11522,0.9262,0.9286,0.0024
11523,0.9276,0.9152,-0.0124
11524,0.8820,0.8748,-0.0072
11525,0.8374,0.8462,0.0088
11526,0.9412,0.9514,0.0102
11527,0.8750,0.8874,0.0124
11528,0.8894,0.9080,0.0186
11529,0.8562,0.8480,-0.0082
11530,0.8668,0.8668,0.0000
11531,0.9388,0.9280,-0.0108
11532,0.8746,0.8804,0.0058
11533,0.9352,0.9510,0.0158
11534,0.8892,0.8590,-0.0302
11535,0.8386,0.8452,0.0066
11536,0.8662,0.8662,0.0000
11537,0.9166,0.9134,-0.0032
11538,0.8928,0.9234,0.0306
11539,0.9084,0.9150,0.0066
11540,0.8980,0.8404,-0.0576
11541,0.8240,0.8254,0.0014
11542,0.8982,0.8886,-0.0096
11543,0.8674,0.8814,0.0140
11544,0.9216,0.9288,0.0072
11545,0.8738,0.8962,0.0224
11546,0.8640,0.8680,0.0040
11547,0.8890,0.9072,0.0182
11548,0.9540,0.9152,-0.0388
11549,0.9284,0.9240,-0.0044
11550,0.8950,0.8930,-0.0020
11551,0.9426,0.9550,0.0124
11552,0.9344,0.9484,0.0140
11553,0.8528,0.8764,0.0236
11554,0.8994,0.8732,-0.0262
11555,0.9110,0.8982,-0.0128
11556,0.8886,0.8566,-0.0320
11557,0.9090,0.9246,0.0156
11558,0.9480,0.9586,0.0106
11559,0.8850,0.8816,-0.0034
11560,0.8882,0.8860,-0.0022
11561,0.9168,0.9076,-0.0092
